Customer_ID,Booking_Frequency,Avg_Spending,Preferred_Service,Review_Text,Last_Activity
15844,10,67,Wellness Package,Too expensive,1/27/2024
15845,5,256,Facial,Loved it!,3/24/2024
15846,7,138,Hair Spa,Could be better,3/28/2024
15847,13,487,Massage,Highly recommend,1/27/2024
15848,6,292,Massage,Staff was friendly,2/10/2024
15849,13,399,Wellness Package,Will come again,3/23/2024
15850,13,66,Body Scrub,Loved it!,1/18/2024
15851,12,272,Body Scrub,Average service,2/19/2024
15852,9,419,Body Scrub,Staff was friendly,2/12/2024
15853,8,412,Hair Spa,Average service,2/10/2024
15854,4,259,Body Scrub,Could be better,3/16/2024
15855,13,148,Body Scrub,Excellent!,4/13/2024
15856,11,62,Facial,Highly recommend,1/18/2024
15857,12,368,Hair Spa,Average service,3/1/2024
15858,5,319,Hair Spa,Excellent!,3/12/2024
15859,7,236,Massage,Not satisfied,4/9/2024
15860,8,469,Massage,Excellent!,4/11/2024
15861,5,323,Facial,Highly recommend,2/22/2024
15862,9,182,Wellness Package,Staff was friendly,3/20/2024
15863,14,63,Hair Spa,Will come again,2/22/2024
15864,10,330,Massage,Will come again,1/13/2024
15865,12,93,Body Scrub,Great experience,1/26/2024
15866,4,426,Hair Spa,Loved it!,4/21/2024
15867,4,344,Hair Spa,Average service,3/30/2024
15868,13,445,Hair Spa,Average service,4/28/2024
15869,8,153,Massage,Highly recommend,2/25/2024
15870,1,494,Facial,Great experience,3/25/2024
15871,8,111,Massage,Could be better,3/1/2024
15872,5,102,Body Scrub,Will come again,4/25/2024
15873,13,358,Body Scrub,Staff was friendly,2/19/2024
15874,14,461,Wellness Package,Could be better,1/21/2024
15875,11,468,Massage,Average service,1/8/2024
15876,1,167,Massage,Great experience,4/6/2024
15877,4,370,Wellness Package,Excellent!,3/10/2024
15878,2,180,Wellness Package,Great experience,3/4/2024
15879,4,348,Hair Spa,Great experience,2/19/2024
15880,8,355,Hair Spa,Not satisfied,1/2/2024
15881,5,248,Body Scrub,Too expensive,3/12/2024
15882,1,442,Facial,Will come again,3/10/2024
15883,7,85,Body Scrub,Will come again,1/6/2024
15884,1,328,Massage,Staff was friendly,1/22/2024
15885,9,265,Facial,Staff was friendly,3/29/2024
15886,3,123,Hair Spa,Staff was friendly,2/15/2024
15887,12,355,Wellness Package,Could be better,4/4/2024
15888,3,104,Wellness Package,Average service,3/1/2024
15889,6,430,Body Scrub,Not satisfied,2/4/2024
15890,10,61,Massage,Too expensive,4/23/2024
15891,6,132,Massage,Great experience,3/2/2024
15892,13,81,Wellness Package,Average service,3/9/2024
15893,11,457,Body Scrub,Will come again,3/26/2024
15894,11,135,Body Scrub,Average service,2/26/2024
15895,6,281,Hair Spa,Not satisfied,4/21/2024
15896,13,460,Hair Spa,Not satisfied,1/25/2024
15897,1,494,Hair Spa,Will come again,3/22/2024
15898,5,324,Facial,Loved it!,3/13/2024
15899,12,250,Body Scrub,Highly recommend,1/25/2024
15900,6,100,Body Scrub,Excellent!,4/2/2024
15901,8,369,Hair Spa,Too expensive,4/27/2024
15902,13,305,Wellness Package,Too expensive,2/2/2024
15903,1,290,Hair Spa,Will come again,4/16/2024
15904,5,254,Facial,Great experience,1/8/2024
15905,3,435,Wellness Package,Highly recommend,4/13/2024
15906,2,469,Body Scrub,Could be better,4/29/2024
15907,11,433,Facial,Could be better,1/13/2024
15908,8,444,Facial,Highly recommend,3/1/2024
15909,7,245,Wellness Package,Too expensive,1/8/2024
15910,10,293,Hair Spa,Highly recommend,4/21/2024
15911,7,369,Hair Spa,Could be better,4/26/2024
15912,5,50,Massage,Staff was friendly,4/23/2024
15913,12,138,Wellness Package,Highly recommend,4/14/2024
15914,13,331,Hair Spa,Not satisfied,4/17/2024
15915,9,188,Facial,Great experience,1/27/2024
15916,5,136,Hair Spa,Not satisfied,2/23/2024
15917,2,51,Hair Spa,Too expensive,1/3/2024
15918,3,398,Facial,Could be better,2/2/2024
15919,4,217,Wellness Package,Too expensive,4/4/2024
15920,5,168,Massage,Great experience,1/28/2024
15921,13,437,Hair Spa,Could be better,3/25/2024
15922,3,129,Hair Spa,Staff was friendly,2/21/2024
15923,12,160,Hair Spa,Loved it!,1/29/2024
15924,14,214,Wellness Package,Highly recommend,4/2/2024
15925,7,431,Facial,Excellent!,3/1/2024
15926,5,494,Facial,Could be better,4/25/2024
15927,5,268,Facial,Highly recommend,3/13/2024
15928,6,54,Facial,Not satisfied,3/1/2024
15929,7,448,Facial,Highly recommend,1/22/2024
15930,10,264,Facial,Will come again,3/12/2024
15931,10,244,Hair Spa,Could be better,2/26/2024
15932,8,331,Hair Spa,Not satisfied,2/14/2024
15933,9,55,Facial,Could be better,3/21/2024
15934,11,428,Facial,Too expensive,3/27/2024
15935,4,349,Wellness Package,Too expensive,4/12/2024
15936,5,107,Wellness Package,Could be better,1/30/2024
15937,5,386,Body Scrub,Will come again,3/19/2024
15938,8,351,Hair Spa,Great experience,1/14/2024
15939,9,151,Facial,Great experience,3/29/2024
15940,7,475,Hair Spa,Could be better,3/20/2024
15941,5,97,Body Scrub,Not satisfied,4/22/2024
15942,3,419,Wellness Package,Loved it!,2/17/2024
15943,1,460,Body Scrub,Average service,1/18/2024
15944,11,325,Massage,Highly recommend,2/1/2024
15945,9,420,Wellness Package,Too expensive,4/19/2024
15946,5,212,Hair Spa,Not satisfied,2/7/2024
15947,9,381,Wellness Package,Could be better,4/25/2024
15948,10,481,Body Scrub,Staff was friendly,2/22/2024
15949,12,245,Facial,Will come again,1/15/2024
15950,13,426,Body Scrub,Too expensive,2/6/2024
15951,14,485,Body Scrub,Loved it!,2/18/2024
15952,4,414,Facial,Will come again,2/2/2024
15953,5,373,Hair Spa,Excellent!,1/13/2024
15954,4,181,Hair Spa,Great experience,3/11/2024
15955,2,472,Wellness Package,Staff was friendly,3/4/2024
15956,12,454,Body Scrub,Great experience,1/19/2024
15957,1,115,Wellness Package,Excellent!,3/25/2024
15958,8,449,Facial,Great experience,2/25/2024
15959,4,440,Massage,Staff was friendly,2/6/2024
15960,5,132,Hair Spa,Could be better,2/27/2024
15961,6,314,Facial,Too expensive,1/9/2024
15962,14,278,Hair Spa,Staff was friendly,1/4/2024
15963,8,322,Wellness Package,Will come again,4/4/2024
15964,11,268,Massage,Staff was friendly,3/11/2024
15965,8,274,Body Scrub,Highly recommend,1/13/2024
15966,7,162,Hair Spa,Not satisfied,3/3/2024
15967,4,189,Body Scrub,Will come again,4/13/2024
15968,6,234,Wellness Package,Great experience,4/28/2024
15969,4,222,Hair Spa,Will come again,3/3/2024
15970,14,425,Wellness Package,Average service,3/1/2024
15971,7,60,Body Scrub,Not satisfied,2/5/2024
15972,12,446,Wellness Package,Too expensive,1/8/2024
15973,13,208,Wellness Package,Average service,3/30/2024
15974,12,254,Wellness Package,Average service,1/27/2024
15975,13,279,Facial,Average service,4/21/2024
15976,13,75,Facial,Loved it!,1/26/2024
15977,11,368,Hair Spa,Average service,2/14/2024
15978,14,208,Wellness Package,Too expensive,2/11/2024
15979,1,327,Wellness Package,Excellent!,1/14/2024
15980,5,439,Wellness Package,Great experience,3/24/2024
15981,14,197,Facial,Will come again,4/15/2024
15982,10,315,Body Scrub,Excellent!,4/18/2024
15983,12,132,Wellness Package,Loved it!,4/1/2024
15984,10,468,Massage,Great experience,3/12/2024
15985,4,75,Hair Spa,Could be better,4/29/2024
15986,11,120,Facial,Highly recommend,2/21/2024
15987,7,86,Body Scrub,Too expensive,3/9/2024
15988,13,441,Massage,Excellent!,2/22/2024
15989,9,182,Wellness Package,Too expensive,4/26/2024
15990,5,477,Facial,Highly recommend,2/20/2024
15991,4,175,Wellness Package,Loved it!,3/17/2024
15992,9,164,Hair Spa,Too expensive,1/2/2024
15993,5,141,Facial,Average service,2/17/2024
15994,9,291,Massage,Staff was friendly,3/18/2024
15995,8,249,Body Scrub,Not satisfied,2/18/2024
15996,4,256,Body Scrub,Too expensive,2/28/2024
15997,11,166,Hair Spa,Great experience,3/7/2024
15998,11,268,Body Scrub,Highly recommend,3/20/2024
15999,7,354,Body Scrub,Great experience,1/9/2024
16000,5,292,Hair Spa,Highly recommend,4/12/2024
16001,10,341,Massage,Not satisfied,1/2/2024
16002,4,331,Facial,Great experience,3/15/2024
16003,5,350,Facial,Will come again,3/28/2024
16004,5,366,Hair Spa,Too expensive,2/12/2024
16005,11,221,Wellness Package,Average service,4/2/2024
16006,9,437,Hair Spa,Average service,1/14/2024
16007,12,125,Hair Spa,Average service,4/21/2024
16008,9,258,Hair Spa,Will come again,2/9/2024
16009,6,363,Hair Spa,Highly recommend,2/24/2024
16010,14,154,Body Scrub,Great experience,2/28/2024
16011,4,75,Body Scrub,Could be better,3/26/2024
16012,2,400,Massage,Could be better,2/16/2024
16013,14,128,Hair Spa,Will come again,4/21/2024
16014,3,177,Facial,Could be better,2/3/2024
16015,2,462,Wellness Package,Highly recommend,2/5/2024
16016,5,186,Body Scrub,Will come again,2/2/2024
16017,6,383,Facial,Loved it!,4/12/2024
16018,11,85,Body Scrub,Will come again,3/3/2024
16019,5,437,Massage,Highly recommend,4/16/2024
16020,2,108,Wellness Package,Highly recommend,1/18/2024
16021,12,279,Body Scrub,Will come again,1/22/2024
16022,5,470,Wellness Package,Staff was friendly,3/29/2024
16023,9,173,Wellness Package,Not satisfied,4/10/2024
16024,4,137,Facial,Loved it!,1/5/2024
16025,12,386,Body Scrub,Great experience,2/1/2024
16026,10,190,Wellness Package,Excellent!,4/25/2024
16027,2,453,Hair Spa,Not satisfied,2/18/2024
16028,3,322,Wellness Package,Could be better,2/5/2024
16029,3,100,Wellness Package,Highly recommend,3/13/2024
16030,9,104,Body Scrub,Not satisfied,1/14/2024
16031,4,466,Hair Spa,Excellent!,3/4/2024
16032,1,454,Wellness Package,Highly recommend,2/1/2024
16033,1,386,Body Scrub,Highly recommend,1/9/2024
16034,7,199,Body Scrub,Will come again,3/27/2024
16035,7,202,Wellness Package,Great experience,4/18/2024
16036,2,268,Massage,Great experience,2/17/2024
16037,9,268,Massage,Not satisfied,2/21/2024
16038,9,415,Facial,Excellent!,4/18/2024
16039,5,445,Massage,Staff was friendly,1/9/2024
16040,3,448,Massage,Loved it!,3/25/2024
16041,3,391,Body Scrub,Could be better,4/17/2024
16042,12,307,Body Scrub,Could be better,2/1/2024
16043,3,437,Wellness Package,Great experience,4/17/2024
16044,6,94,Wellness Package,Loved it!,1/10/2024
16045,4,318,Body Scrub,Too expensive,4/2/2024
16046,8,360,Wellness Package,Too expensive,4/7/2024
16047,13,209,Body Scrub,Average service,3/26/2024
16048,11,327,Massage,Excellent!,3/9/2024
16049,13,394,Wellness Package,Could be better,1/11/2024
16050,11,104,Massage,Highly recommend,2/27/2024
16051,11,194,Facial,Staff was friendly,1/28/2024
16052,5,284,Wellness Package,Too expensive,3/28/2024
16053,1,228,Body Scrub,Great experience,2/3/2024
16054,9,257,Body Scrub,Not satisfied,2/22/2024
16055,1,185,Facial,Great experience,4/15/2024
16056,6,494,Body Scrub,Not satisfied,2/9/2024
16057,1,402,Massage,Loved it!,3/4/2024
16058,3,443,Body Scrub,Loved it!,4/25/2024
16059,10,324,Facial,Average service,1/10/2024
16060,5,433,Hair Spa,Staff was friendly,1/26/2024
16061,10,447,Hair Spa,Will come again,2/12/2024
16062,7,372,Massage,Not satisfied,4/14/2024
16063,14,232,Hair Spa,Great experience,3/11/2024
16064,10,110,Body Scrub,Staff was friendly,2/13/2024
16065,8,489,Facial,Average service,3/11/2024
16066,12,112,Massage,Staff was friendly,4/21/2024
16067,9,410,Hair Spa,Average service,2/26/2024
16068,6,264,Body Scrub,Staff was friendly,4/24/2024
16069,11,409,Body Scrub,Not satisfied,2/17/2024
16070,9,188,Wellness Package,Excellent!,3/19/2024
16071,8,480,Wellness Package,Too expensive,3/2/2024
16072,9,183,Facial,Highly recommend,4/19/2024
16073,10,83,Massage,Great experience,4/18/2024
16074,4,242,Hair Spa,Not satisfied,3/1/2024
16075,9,404,Hair Spa,Great experience,3/7/2024
16076,7,369,Body Scrub,Loved it!,2/14/2024
16077,5,136,Hair Spa,Loved it!,3/1/2024
16078,5,259,Facial,Too expensive,3/30/2024
16079,1,130,Wellness Package,Too expensive,3/11/2024
16080,2,371,Body Scrub,Staff was friendly,1/2/2024
16081,10,464,Massage,Excellent!,3/14/2024
16082,3,388,Body Scrub,Not satisfied,4/3/2024
16083,14,239,Hair Spa,Average service,2/16/2024
16084,14,487,Facial,Too expensive,3/7/2024
16085,8,397,Massage,Loved it!,4/11/2024
16086,6,282,Body Scrub,Will come again,1/29/2024
16087,12,441,Hair Spa,Not satisfied,3/3/2024
16088,10,475,Body Scrub,Not satisfied,1/25/2024
16089,11,218,Massage,Too expensive,4/19/2024
16090,13,492,Hair Spa,Could be better,1/4/2024
16091,14,300,Wellness Package,Too expensive,2/16/2024
16092,5,217,Massage,Great experience,3/9/2024
16093,13,280,Wellness Package,Average service,3/3/2024
16094,1,199,Wellness Package,Highly recommend,1/6/2024
16095,12,201,Hair Spa,Highly recommend,3/23/2024
16096,11,87,Body Scrub,Average service,1/18/2024
16097,12,435,Body Scrub,Great experience,4/25/2024
16098,9,430,Facial,Great experience,4/11/2024
16099,3,346,Massage,Great experience,2/5/2024
16100,3,324,Massage,Could be better,3/16/2024
16101,2,154,Hair Spa,Staff was friendly,3/28/2024
16102,4,435,Hair Spa,Not satisfied,2/26/2024
16103,12,397,Facial,Average service,1/30/2024
16104,2,401,Facial,Great experience,4/29/2024
16105,13,111,Wellness Package,Average service,1/14/2024
16106,9,65,Facial,Staff was friendly,2/8/2024
16107,12,399,Body Scrub,Average service,1/2/2024
16108,10,199,Wellness Package,Average service,2/3/2024
16109,7,191,Facial,Too expensive,2/27/2024
16110,8,165,Body Scrub,Will come again,4/26/2024
16111,3,361,Body Scrub,Highly recommend,3/24/2024
16112,6,114,Wellness Package,Will come again,4/9/2024
16113,10,478,Wellness Package,Great experience,4/25/2024
16114,6,359,Body Scrub,Not satisfied,3/27/2024
16115,13,243,Hair Spa,Excellent!,2/4/2024
16116,1,391,Wellness Package,Loved it!,2/3/2024
16117,6,479,Massage,Staff was friendly,3/25/2024
16118,13,210,Hair Spa,Too expensive,4/11/2024
16119,14,355,Massage,Excellent!,4/19/2024
16120,3,410,Facial,Staff was friendly,1/8/2024
16121,11,327,Wellness Package,Will come again,2/12/2024
16122,3,345,Wellness Package,Highly recommend,3/3/2024
16123,3,88,Body Scrub,Will come again,4/24/2024
16124,10,410,Wellness Package,Loved it!,3/2/2024
16125,11,218,Massage,Great experience,4/3/2024
16126,11,117,Hair Spa,Too expensive,4/20/2024
16127,10,56,Facial,Too expensive,1/20/2024
16128,11,134,Hair Spa,Highly recommend,2/21/2024
16129,8,248,Massage,Will come again,3/24/2024
16130,13,181,Facial,Too expensive,3/27/2024
16131,5,125,Body Scrub,Not satisfied,3/24/2024
16132,4,299,Wellness Package,Not satisfied,2/15/2024
16133,13,396,Wellness Package,Loved it!,3/27/2024
16134,9,492,Body Scrub,Will come again,1/4/2024
16135,9,258,Massage,Not satisfied,3/2/2024
16136,1,133,Body Scrub,Loved it!,1/10/2024
16137,2,272,Massage,Highly recommend,2/9/2024
16138,8,302,Facial,Staff was friendly,1/5/2024
16139,5,459,Hair Spa,Not satisfied,4/5/2024
16140,7,80,Hair Spa,Loved it!,1/18/2024
16141,1,404,Body Scrub,Will come again,3/1/2024
16142,12,250,Wellness Package,Staff was friendly,2/26/2024
16143,10,101,Body Scrub,Great experience,3/3/2024
16144,12,417,Wellness Package,Could be better,3/29/2024
16145,5,121,Body Scrub,Will come again,3/21/2024
16146,11,70,Body Scrub,Not satisfied,1/5/2024
16147,12,65,Hair Spa,Could be better,4/8/2024
16148,3,484,Wellness Package,Average service,4/15/2024
16149,10,65,Hair Spa,Staff was friendly,1/21/2024
16150,12,451,Wellness Package,Too expensive,4/9/2024
16151,12,224,Facial,Great experience,1/19/2024
16152,14,361,Facial,Highly recommend,1/23/2024
16153,2,461,Facial,Great experience,3/9/2024
16154,2,387,Massage,Staff was friendly,2/2/2024
16155,9,127,Hair Spa,Average service,1/4/2024
16156,13,489,Hair Spa,Loved it!,4/6/2024
16157,4,289,Facial,Will come again,4/20/2024
16158,4,86,Body Scrub,Excellent!,2/4/2024
16159,7,281,Hair Spa,Loved it!,2/28/2024
16160,10,449,Wellness Package,Loved it!,2/11/2024
16161,10,262,Hair Spa,Not satisfied,3/30/2024
16162,13,242,Hair Spa,Could be better,4/10/2024
16163,2,109,Wellness Package,Staff was friendly,3/26/2024
16164,3,238,Facial,Excellent!,3/15/2024
16165,3,316,Facial,Highly recommend,2/18/2024
16166,6,175,Wellness Package,Average service,3/30/2024
16167,3,252,Hair Spa,Loved it!,2/10/2024
16168,11,371,Hair Spa,Excellent!,3/17/2024
16169,5,431,Facial,Loved it!,3/18/2024
16170,4,81,Massage,Average service,4/14/2024
16171,3,452,Facial,Great experience,2/18/2024
16172,8,361,Wellness Package,Average service,3/11/2024
16173,14,310,Massage,Could be better,3/20/2024
16174,10,436,Massage,Great experience,3/24/2024
16175,3,461,Wellness Package,Too expensive,4/18/2024
16176,6,395,Body Scrub,Loved it!,2/15/2024
16177,13,143,Facial,Too expensive,3/4/2024
16178,7,377,Hair Spa,Staff was friendly,2/19/2024
16179,7,149,Facial,Loved it!,2/12/2024
16180,2,334,Wellness Package,Average service,1/27/2024
16181,14,364,Hair Spa,Great experience,2/3/2024
16182,3,74,Body Scrub,Excellent!,3/26/2024
16183,12,455,Wellness Package,Could be better,3/3/2024
16184,10,402,Facial,Not satisfied,4/11/2024
16185,10,406,Massage,Great experience,4/10/2024
16186,4,166,Wellness Package,Great experience,3/7/2024
16187,7,248,Wellness Package,Too expensive,1/27/2024
16188,2,328,Facial,Too expensive,1/7/2024
16189,3,119,Body Scrub,Could be better,4/8/2024
16190,7,384,Facial,Highly recommend,4/18/2024
16191,7,128,Facial,Average service,1/23/2024
16192,10,473,Body Scrub,Not satisfied,3/6/2024
16193,3,403,Body Scrub,Not satisfied,3/28/2024
16194,12,63,Wellness Package,Great experience,1/2/2024
16195,1,78,Massage,Great experience,4/23/2024
16196,12,193,Facial,Will come again,2/5/2024
16197,3,392,Massage,Will come again,2/27/2024
16198,5,59,Body Scrub,Loved it!,3/21/2024
16199,7,96,Body Scrub,Average service,1/11/2024
16200,4,309,Facial,Not satisfied,1/7/2024
16201,13,61,Wellness Package,Too expensive,3/6/2024
16202,13,347,Facial,Average service,3/19/2024
16203,11,275,Wellness Package,Will come again,4/19/2024
16204,11,309,Hair Spa,Too expensive,1/31/2024
16205,1,133,Wellness Package,Too expensive,2/15/2024
16206,6,397,Facial,Excellent!,3/10/2024
16207,2,397,Facial,Will come again,4/10/2024
16208,12,55,Wellness Package,Could be better,4/19/2024
16209,3,447,Massage,Highly recommend,2/22/2024
16210,4,296,Wellness Package,Highly recommend,4/2/2024
16211,6,84,Hair Spa,Staff was friendly,3/8/2024
16212,6,224,Hair Spa,Too expensive,2/15/2024
16213,7,491,Massage,Could be better,2/6/2024
16214,5,114,Hair Spa,Will come again,3/16/2024
16215,7,196,Facial,Staff was friendly,1/27/2024
16216,2,106,Massage,Could be better,1/25/2024
16217,1,242,Massage,Highly recommend,4/18/2024
16218,12,62,Massage,Average service,1/12/2024
16219,10,441,Wellness Package,Staff was friendly,2/29/2024
16220,8,67,Wellness Package,Loved it!,1/17/2024
16221,1,295,Massage,Average service,2/19/2024
16222,12,212,Hair Spa,Highly recommend,3/16/2024
16223,2,392,Facial,Staff was friendly,4/4/2024
16224,11,163,Facial,Could be better,4/28/2024
16225,12,331,Wellness Package,Great experience,1/9/2024
16226,10,282,Body Scrub,Too expensive,3/23/2024
16227,6,215,Massage,Will come again,4/27/2024
16228,1,371,Body Scrub,Average service,1/29/2024
16229,10,75,Facial,Average service,4/26/2024
16230,3,175,Wellness Package,Loved it!,1/25/2024
16231,7,362,Wellness Package,Loved it!,1/15/2024
16232,12,330,Wellness Package,Average service,1/9/2024
16233,8,335,Wellness Package,Average service,1/13/2024
16234,4,440,Wellness Package,Not satisfied,2/16/2024
16235,12,332,Massage,Staff was friendly,2/13/2024
16236,3,188,Body Scrub,Could be better,4/15/2024
16237,1,150,Facial,Average service,1/3/2024
16238,12,441,Facial,Excellent!,3/14/2024
16239,9,60,Wellness Package,Staff was friendly,1/18/2024
16240,10,431,Wellness Package,Staff was friendly,1/10/2024
16241,6,265,Wellness Package,Too expensive,2/5/2024
16242,6,79,Hair Spa,Not satisfied,4/1/2024
16243,9,143,Facial,Loved it!,2/26/2024
16244,1,165,Wellness Package,Loved it!,1/3/2024
16245,6,320,Body Scrub,Average service,1/20/2024
16246,12,489,Hair Spa,Will come again,1/18/2024
16247,5,340,Massage,Great experience,2/18/2024
16248,13,88,Hair Spa,Staff was friendly,2/6/2024
16249,11,73,Hair Spa,Could be better,1/20/2024
16250,6,313,Hair Spa,Not satisfied,3/14/2024
16251,14,92,Body Scrub,Loved it!,4/7/2024
16252,11,219,Facial,Average service,3/4/2024
16253,8,389,Wellness Package,Loved it!,1/22/2024
16254,5,218,Body Scrub,Too expensive,1/21/2024
16255,2,352,Body Scrub,Not satisfied,4/6/2024
16256,12,75,Wellness Package,Not satisfied,3/20/2024
16257,12,229,Hair Spa,Average service,4/15/2024
16258,2,199,Massage,Staff was friendly,2/4/2024
16259,10,182,Hair Spa,Highly recommend,4/9/2024
16260,5,192,Hair Spa,Average service,1/1/2024
16261,3,213,Facial,Highly recommend,1/12/2024
16262,10,150,Hair Spa,Too expensive,1/13/2024
16263,3,112,Massage,Not satisfied,1/8/2024
16264,8,142,Body Scrub,Not satisfied,4/24/2024
16265,7,256,Hair Spa,Too expensive,1/31/2024
16266,1,482,Body Scrub,Highly recommend,1/5/2024
16267,12,360,Facial,Could be better,2/13/2024
16268,13,121,Massage,Excellent!,2/20/2024
16269,12,109,Wellness Package,Could be better,4/9/2024
16270,5,490,Wellness Package,Excellent!,4/20/2024
16271,9,78,Facial,Will come again,1/25/2024
16272,4,68,Massage,Too expensive,2/14/2024
16273,1,122,Body Scrub,Great experience,1/13/2024
16274,8,443,Facial,Staff was friendly,2/4/2024
16275,5,406,Hair Spa,Loved it!,2/1/2024
16276,2,443,Body Scrub,Loved it!,3/12/2024
16277,12,295,Hair Spa,Average service,1/22/2024
16278,1,362,Hair Spa,Will come again,1/6/2024
16279,14,487,Body Scrub,Will come again,2/18/2024
16280,12,489,Hair Spa,Highly recommend,1/11/2024
16281,12,373,Wellness Package,Excellent!,3/11/2024
16282,12,136,Body Scrub,Not satisfied,1/15/2024
16283,3,408,Facial,Could be better,3/8/2024
16284,9,232,Wellness Package,Excellent!,2/9/2024
16285,1,246,Facial,Not satisfied,2/3/2024
16286,4,293,Massage,Great experience,4/29/2024
16287,8,377,Facial,Average service,4/16/2024
16288,8,434,Body Scrub,Will come again,4/13/2024
16289,10,167,Facial,Great experience,3/26/2024
16290,12,445,Massage,Will come again,1/30/2024
16291,11,468,Hair Spa,Too expensive,1/19/2024
16292,13,421,Body Scrub,Will come again,4/10/2024
16293,11,131,Wellness Package,Great experience,4/23/2024
16294,8,296,Wellness Package,Excellent!,3/2/2024
16295,10,283,Facial,Great experience,3/2/2024
16296,8,466,Wellness Package,Average service,2/7/2024
16297,4,414,Massage,Could be better,1/30/2024
16298,8,202,Wellness Package,Not satisfied,2/1/2024
16299,9,321,Facial,Great experience,3/23/2024
16300,7,441,Wellness Package,Great experience,4/25/2024
16301,14,84,Hair Spa,Highly recommend,1/25/2024
16302,12,262,Hair Spa,Highly recommend,4/10/2024
16303,2,260,Wellness Package,Loved it!,4/18/2024
16304,9,479,Body Scrub,Not satisfied,3/27/2024
16305,11,188,Wellness Package,Could be better,1/12/2024
16306,8,238,Hair Spa,Too expensive,1/9/2024
16307,13,349,Hair Spa,Excellent!,2/6/2024
16308,5,444,Massage,Not satisfied,1/17/2024
16309,12,301,Facial,Could be better,4/23/2024
16310,3,444,Massage,Could be better,2/4/2024
16311,7,199,Body Scrub,Staff was friendly,4/24/2024
16312,14,390,Facial,Too expensive,4/20/2024
16313,14,268,Wellness Package,Highly recommend,4/22/2024
16314,2,131,Wellness Package,Average service,4/14/2024
16315,13,239,Body Scrub,Too expensive,4/3/2024
16316,3,283,Hair Spa,Highly recommend,2/29/2024
16317,12,225,Wellness Package,Loved it!,1/4/2024
16318,9,281,Massage,Not satisfied,2/10/2024
16319,4,407,Hair Spa,Average service,3/8/2024
16320,4,112,Wellness Package,Loved it!,3/28/2024
16321,3,484,Hair Spa,Loved it!,1/3/2024
16322,5,478,Facial,Staff was friendly,1/9/2024
16323,3,286,Wellness Package,Will come again,1/11/2024
16324,9,82,Wellness Package,Will come again,4/5/2024
16325,3,262,Hair Spa,Will come again,4/16/2024
16326,2,109,Facial,Great experience,4/25/2024
16327,12,428,Massage,Not satisfied,3/1/2024
16328,5,51,Facial,Will come again,4/13/2024
16329,6,446,Massage,Highly recommend,4/2/2024
16330,1,499,Body Scrub,Could be better,4/7/2024
16331,14,106,Facial,Too expensive,4/21/2024
16332,12,476,Massage,Loved it!,4/28/2024
16333,11,350,Hair Spa,Staff was friendly,4/7/2024
16334,6,336,Massage,Average service,1/21/2024
16335,10,187,Body Scrub,Not satisfied,1/25/2024
16336,3,328,Massage,Excellent!,3/25/2024
16337,4,263,Facial,Could be better,3/2/2024
16338,6,288,Massage,Great experience,3/24/2024
16339,8,334,Facial,Loved it!,1/24/2024
16340,9,80,Body Scrub,Loved it!,3/9/2024
16341,6,255,Massage,Will come again,2/10/2024
16342,7,323,Massage,Loved it!,2/26/2024
16343,14,60,Body Scrub,Average service,3/6/2024
16344,5,408,Massage,Will come again,1/9/2024
16345,14,96,Facial,Excellent!,4/16/2024
16346,12,52,Wellness Package,Great experience,1/8/2024
16347,9,179,Wellness Package,Highly recommend,4/5/2024
16348,4,487,Facial,Highly recommend,2/27/2024
16349,10,121,Massage,Too expensive,3/11/2024
16350,11,208,Facial,Loved it!,2/7/2024
16351,6,441,Body Scrub,Staff was friendly,1/20/2024
16352,5,476,Facial,Could be better,2/16/2024
16353,1,481,Wellness Package,Too expensive,3/19/2024
16354,5,179,Hair Spa,Not satisfied,4/12/2024
16355,13,71,Body Scrub,Highly recommend,1/28/2024
16356,5,429,Massage,Not satisfied,4/4/2024
16357,14,438,Facial,Not satisfied,2/29/2024
16358,9,184,Body Scrub,Staff was friendly,1/22/2024
16359,1,69,Wellness Package,Highly recommend,4/13/2024
16360,5,269,Massage,Highly recommend,4/22/2024
16361,7,382,Facial,Average service,2/20/2024
16362,11,179,Facial,Highly recommend,1/24/2024
16363,6,81,Massage,Great experience,4/7/2024
16364,6,139,Hair Spa,Not satisfied,3/13/2024
16365,12,308,Hair Spa,Not satisfied,3/1/2024
16366,7,474,Body Scrub,Too expensive,1/2/2024
16367,6,347,Facial,Could be better,4/18/2024
16368,5,382,Body Scrub,Great experience,3/29/2024
16369,10,298,Massage,Great experience,3/16/2024
16370,5,222,Body Scrub,Will come again,2/24/2024
16371,9,406,Facial,Highly recommend,1/4/2024
16372,14,450,Hair Spa,Average service,4/24/2024
16373,8,433,Hair Spa,Loved it!,4/13/2024
16374,14,96,Massage,Great experience,2/27/2024
16375,12,246,Wellness Package,Great experience,1/13/2024
16376,10,457,Body Scrub,Could be better,4/2/2024
16377,14,428,Massage,Great experience,4/5/2024
16378,4,83,Hair Spa,Staff was friendly,1/27/2024
16379,4,303,Facial,Highly recommend,1/30/2024
16380,10,297,Facial,Average service,4/19/2024
16381,5,483,Wellness Package,Too expensive,4/12/2024
16382,13,91,Wellness Package,Could be better,3/2/2024
16383,13,338,Hair Spa,Average service,3/5/2024
16384,3,172,Wellness Package,Great experience,1/11/2024
